지점날짜,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg),지점명,사고발생,사고위험
42120170830,20.3,17.8,440.0,23.6,1706.0,0.0,6.5,17.0,1.7,11.3,421201708,1.0,1
42120170831,22.7,17.7,557.0,27.6,1545.0,0.0,6.5,1831.0,1.6,5.6,421201708,0.0,0
42120170901,23.7,18.8,548.0,28.6,1507.0,0.0,5.8,906.0,1.8,98.4,421201709,1.0,1
42120170902,24.4,20.0,603.0,28.9,1539.0,0.0,6.5,1511.0,1.5,194.1,421201709,0.0,0
42120170903,24.5,20.3,611.0,29.3,1433.0,0.0,6.4,1709.0,1.5,225.0,421201709,0.0,0
42120170904,24.9,20.6,532.0,29.0,1306.0,0.0,5.3,1524.0,1.4,202.5,421201709,0.0,0
42120170905,22.4,20.8,533.0,23.9,1343.0,0.0,5.1,1420.0,1.2,81.6,421201709,0.0,0
42120170906,21.4,19.9,2326.0,24.6,1314.0,2.0,4.9,1342.0,0.9,345.9,421201709,0.0,0
42120170907,22.8,19.0,530.0,27.2,1500.0,0.0,7.0,1840.0,1.4,222.2,421201709,0.0,0
42120170908,24.7,21.2,519.0,29.9,1602.0,0.0,8.2,1447.0,1.7,250.3,421201709,1.0,1
42120170909,24.4,20.1,609.0,28.8,1349.0,0.0,6.0,1159.0,1.5,213.8,421201709,1.0,1
42120170910,23.5,21.3,337.0,26.3,1437.0,0.0,4.2,1208.0,1.1,70.3,421201709,0.0,0
42120170911,21.6,18.6,833.0,24.9,1721.0,19.0,8.6,818.0,2.1,30.9,421201709,1.0,1
42120170912,23.1,18.9,611.0,28.1,1447.0,0.0,9.2,1521.0,1.6,258.8,421201709,0.0,0
42120170913,22.3,17.6,626.0,27.1,1456.0,0.0,7.7,1226.0,1.7,216.6,421201709,0.0,0
42120170914,22.9,17.2,624.0,28.5,1408.0,0.0,7.4,1810.0,1.8,14.1,421201709,1.0,1
42120170915,22.8,19.5,559.0,27.0,1537.0,0.0,9.4,1938.0,3.3,90.0,421201709,0.0,0
42120170916,22.2,18.3,710.0,26.6,1418.0,0.0,11.2,1405.0,3.2,126.6,421201709,1.0,1
42120170917,23.1,19.5,649.0,28.2,1435.0,0.0,8.4,1851.0,2.6,30.9,421201709,0.0,0
42120170918,22.5,18.5,610.0,27.3,1418.0,0.0,8.3,1745.0,2.1,219.4,421201709,0.0,0
42120170919,22.9,20.3,210.0,25.9,1537.0,4.5,13.8,2019.0,3.1,255.9,421201709,0.0,0
42120170920,20.3,17.0,636.0,24.4,1514.0,0.0,8.0,1303.0,2.3,16.9,421201709,0.0,0
42120170921,20.7,15.8,553.0,25.8,1553.0,0.0,5.3,1923.0,1.3,182.8,421201709,0.0,0
42120170922,21.2,16.8,616.0,25.8,1350.0,0.0,7.6,1804.0,1.9,236.3,421201709,0.0,0
42120170923,22.1,18.9,332.0,26.5,1454.0,0.0,7.1,1511.0,2.1,233.4,421201709,0.0,0
42120170924,22.9,19.6,402.0,27.5,1507.0,0.0,10.9,2055.0,1.7,16.9,421201709,0.0,0
42120170925,23.8,18.7,624.0,29.1,1443.0,0.0,5.5,1320.0,1.5,98.4,421201709,0.0,0
42120170926,24.7,20.3,618.0,29.1,1354.0,0.0,5.1,1544.0,1.5,157.5,421201709,0.0,0
42120170927,22.9,20.7,2353.0,26.3,1442.0,0.0,9.1,1840.0,2.0,30.9,421201709,1.0,1
42120170928,20.0,16.1,2307.0,24.2,1301.0,0.0,12.4,2017.0,3.1,28.1,421201709,0.0,0
42120170929,18.0,14.2,507.0,21.4,1459.0,0.0,9.9,1341.0,2.5,236.3,421201709,0.0,0
42120170930,20.2,16.0,437.0,24.7,1530.0,0.0,7.5,1607.0,2.0,236.3,421201709,0.0,0
42120171001,18.4,15.5,2217.0,21.1,1148.0,7.5,6.1,1304.0,1.4,222.2,421201710,1.0,1
42120171002,21.5,15.6,13.0,27.6,1544.0,4.0,6.5,1753.0,1.9,354.4,421201710,0.0,0
42120171003,18.5,15.7,2355.0,22.7,1409.0,0.0,6.5,1652.0,2.1,298.1,421201710,0.0,0
42120171004,17.4,13.0,703.0,22.7,1417.0,0.0,7.3,105.0,2.5,36.6,421201710,0.0,0
42120171005,18.6,14.6,633.0,21.9,1215.0,0.0,5.9,1105.0,1.6,191.3,421201710,0.0,0
42120171006,18.6,16.8,2200.0,21.5,1158.0,1.0,8.4,1457.0,2.2,90.0,421201710,0.0,0
42120171007,21.5,17.2,1.0,26.8,1512.0,0.0,5.5,1414.0,1.3,165.9,421201710,0.0,0
42120171008,22.6,20.4,714.0,26.7,1447.0,0.0,6.7,1644.0,1.5,253.1,421201710,0.0,0
42120171009,22.4,20.1,151.0,26.4,1519.0,0.0,6.3,1848.0,1.7,255.9,421201710,0.0,0
42120171010,21.6,19.3,549.0,24.8,1350.0,0.0,8.2,2156.0,1.3,216.6,421201710,1.0,1
42120171011,16.5,13.6,2324.0,21.5,5.0,17.5,8.8,1739.0,2.4,0.0,421201710,0.0,0
42120171012,12.9,11.4,2347.0,14.7,1426.0,0.0,5.9,1442.0,2.0,315.0,421201710,0.0,0
42120171013,13.8,8.9,638.0,18.5,1424.0,0.0,7.5,1534.0,2.0,272.8,421201710,0.0,0
42120171014,15.2,10.6,637.0,19.7,1523.0,0.0,9.0,1626.0,2.1,28.1,421201710,0.0,0
42120171015,16.2,11.0,642.0,21.0,1534.0,0.0,6.2,1042.0,1.8,11.3,421201710,0.0,0
42120171016,17.3,14.8,709.0,21.0,1403.0,0.0,6.5,1828.0,1.5,295.3,421201710,1.0,1
42120171017,16.9,11.9,642.0,22.3,1526.0,0.0,5.6,403.0,1.4,22.5,421201710,0.0,0
42120171018,16.8,15.6,2349.0,18.4,1305.0,0.0,5.9,1117.0,2.0,101.3,421201710,0.0,0
42120171019,17.1,13.1,645.0,21.0,1437.0,0.0,6.3,1332.0,1.4,149.1,421201710,0.0,0
42120171020,17.3,12.7,635.0,22.3,1420.0,0.0,5.5,1329.0,1.3,244.7,421201710,1.0,1
42120171021,18.2,13.1,642.0,24.2,1451.0,0.0,6.8,1709.0,1.5,22.5,421201710,0.0,0
42120171022,16.6,13.0,640.0,21.9,1211.0,0.0,12.3,1244.0,3.0,87.2,421201710,0.0,0
42120171023,14.4,10.9,632.0,18.3,1513.0,0.0,6.3,26.0,1.9,16.9,421201710,0.0,0
42120171024,14.8,11.3,518.0,19.3,1519.0,0.0,5.3,1441.0,1.4,247.5,421201710,1.0,1
42120171025,15.1,11.1,559.0,19.8,1502.0,0.0,7.0,1412.0,1.4,261.6,421201710,0.0,0
42120171026,15.4,11.9,617.0,18.5,1358.0,0.0,4.8,1825.0,0.9,275.6,421201710,1.0,1
42120171027,17.4,13.8,657.0,22.9,1406.0,0.0,4.3,1445.0,1.1,233.4,421201710,0.0,0
42120171028,17.8,12.4,702.0,23.6,1450.0,0.0,5.7,1547.0,1.3,216.6,421201710,1.0,1
42120171029,12.8,7.9,2334.0,17.3,1236.0,0.0,14.4,1813.0,2.9,289.7,421201710,0.0,0
42120171030,9.1,5.7,647.0,12.6,1430.0,0.0,8.2,1437.0,2.1,253.1,421201710,0.0,0
42120171031,11.2,5.4,703.0,15.9,1431.0,0.0,7.4,1318.0,1.7,264.4,421201710,0.0,0
42120171101,14.6,11.5,8.0,18.1,1425.0,0.0,8.5,1542.0,2.2,233.4,421201711,1.0,1
42120171102,15.9,14.5,548.0,18.2,1320.0,0.0,7.2,1459.0,1.9,219.4,421201711,1.0,1
42120171103,12.8,7.7,2351.0,16.7,1412.0,2.5,10.4,1736.0,2.9,239.1,421201711,0.0,0
42120171104,9.2,6.5,305.0,12.9,1405.0,0.0,8.3,1423.0,2.3,270.0,421201711,0.0,0
42120171105,9.9,4.9,707.0,14.8,1532.0,0.0,5.9,1411.0,1.3,275.6,421201711,0.0,0
42120171106,12.2,9.3,54.0,16.2,1451.0,0.0,6.2,1346.0,1.5,284.1,421201711,0.0,0
42120171107,15.0,10.6,205.0,18.7,1453.0,0.0,5.2,319.0,1.1,157.5,421201711,0.0,0
42120171108,14.0,8.8,2310.0,17.8,1411.0,0.0,9.8,1710.0,2.6,270.0,421201711,0.0,0
42120171109,11.3,6.6,647.0,15.9,1437.0,0.0,4.8,110.0,1.1,5.6,421201711,0.0,0
42120171110,11.2,6.8,2341.0,16.6,1158.0,6.0,13.8,1241.0,2.8,241.9,421201711,2.0,1
42120171111,7.4,5.2,714.0,10.6,1423.0,0.0,8.5,414.0,2.3,289.7,421201711,0.0,0
42120171112,7.2,2.8,723.0,11.3,1521.0,0.0,5.8,1603.0,1.3,216.6,421201711,1.0,1
42120171113,9.3,5.2,303.0,12.6,2024.0,9.0,13.1,2157.0,1.8,300.9,421201711,0.0,0
42120171114,9.0,5.6,2339.0,12.1,3.0,0.0,11.5,1215.0,2.8,281.3,421201711,0.0,0
42120171115,4.8,1.0,2357.0,7.8,1210.0,0.0,14.6,1433.0,2.8,182.8,421201711,1.0,1
42120171116,3.0,-0.3,644.0,6.7,1521.0,0.0,8.1,1455.0,1.8,247.5,421201711,0.0,0
42120171117,4.3,0.9,404.0,7.1,1754.0,0.0,6.8,2224.0,1.6,331.9,421201711,1.0,1
42120171118,-0.5,-2.8,2338.0,3.9,1.0,0.0,10.7,328.0,3.3,298.1,421201711,1.0,1
42120171119,0.4,-3.7,610.0,4.1,1527.0,0.0,9.1,1553.0,2.5,267.2,421201711,0.0,0
42120171120,1.5,-1.1,716.0,4.5,1141.0,0.0,5.9,26.0,1.4,315.0,421201711,0.0,0
42120171121,3.0,-1.7,657.0,7.8,1444.0,0.0,5.5,1455.0,1.3,205.3,421201711,0.0,0
42120171122,5.6,2.8,2332.0,11.6,1410.0,0.0,11.6,1418.0,2.3,284.1,421201711,0.0,0
42120171123,2.7,0.1,2355.0,5.4,1338.0,0.5,11.5,1222.0,2.3,300.9,421201711,0.0,0
42120171124,1.6,0.1,1.0,3.8,1406.0,0.0,10.8,1458.0,1.7,298.1,421201711,0.0,0
42120171125,4.2,-0.8,326.0,8.1,1858.0,24.0,10.5,1339.0,1.6,98.4,421201711,3.0,1
42120171126,4.8,2.4,903.0,8.0,1530.0,0.0,8.4,1420.0,1.9,112.5,421201711,1.0,1
42120171127,4.1,-0.2,634.0,8.9,1434.0,0.0,4.5,2.0,1.2,39.4,421201711,0.0,0
42120171128,7.4,2.9,506.0,10.8,1312.0,0.0,4.4,1316.0,1.1,126.6,421201711,0.0,0
42120171129,4.6,0.1,2312.0,8.7,123.0,0.0,8.3,1340.0,2.5,267.2,421201711,0.0,0
42120171130,-0.5,-3.1,2336.0,3.6,1332.0,0.0,10.5,1634.0,2.7,286.9,421201711,0.0,0
42120171201,-0.4,-4.3,639.0,3.4,1516.0,0.0,8.1,1605.0,1.7,261.6,421201712,0.0,0
42120171202,3.3,-1.9,621.0,7.6,1409.0,0.0,7.6,1607.0,1.6,236.3,421201712,1.0,1
42120171203,5.7,3.7,652.0,8.1,1426.0,2.5,7.2,504.0,1.2,261.6,421201712,0.0,0
42120171204,0.4,-4.1,2356.0,5.4,29.0,0.0,11.4,1612.0,2.8,286.9,421201712,0.0,0
42120171205,-2.7,-5.7,654.0,0.3,1531.0,0.0,8.6,534.0,2.4,11.3,421201712,0.0,0
42120171206,1.0,-2.4,58.0,6.1,1412.0,3.0,9.2,1703.0,1.8,210.9,421201712,0.0,0
42120171207,2.2,-1.5,2351.0,5.8,1245.0,0.0,10.3,1343.0,2.0,14.1,421201712,0.0,0
42120171208,-1.9,-4.7,803.0,0.7,1514.0,0.0,8.7,1527.0,2.3,270.0,421201712,0.0,0
42120171209,1.2,-2.7,518.0,5.6,1526.0,0.0,6.5,1609.0,1.4,210.9,421201712,0.0,0
42120171210,2.2,-1.1,2356.0,8.4,1454.0,6.5,13.2,1503.0,2.1,340.3,421201712,0.0,0
42120171211,-5.3,-8.9,2355.0,-1.1,1.0,0.0,13.0,1401.0,3.7,264.4,421201712,0.0,0
42120171212,-7.5,-10.2,735.0,-4.0,1541.0,0.0,8.6,641.0,2.6,295.3,421201712,0.0,0
42120171213,-6.2,-9.0,812.0,-3.0,1510.0,0.0,7.5,1415.0,1.9,281.3,421201712,0.0,0
42120171214,-4.6,-9.0,749.0,-1.3,1525.0,0.0,4.8,654.0,1.4,8.4,421201712,0.0,0
42120171215,-1.5,-5.4,545.0,2.3,1937.0,0.0,7.6,2331.0,1.1,298.1,421201712,0.0,0
42120171216,-3.8,-5.9,2255.0,-0.8,1.0,0.0,12.1,1623.0,3.3,289.7,421201712,0.0,0
42120171217,-4.8,-8.1,704.0,-1.4,1523.0,0.0,9.4,139.0,2.3,261.6,421201712,1.0,1
42120171218,-0.5,-4.3,318.0,4.5,2022.0,3.0,8.9,2241.0,1.3,326.3,421201712,0.0,0
42120171219,-2.4,-4.2,2354.0,0.3,1.0,0.0,9.3,800.0,2.3,340.3,421201712,0.0,0
42120171220,-2.4,-6.7,727.0,1.5,1647.0,0.0,8.2,1837.0,1.6,25.3,421201712,0.0,0
42120171221,0.8,-2.7,815.0,5.0,1546.0,0.0,5.9,1316.0,1.4,205.3,421201712,0.0,0
42120171222,4.0,-0.4,205.0,6.8,1733.0,0.0,5.9,2301.0,1.1,188.4,421201712,1.0,1
42120171223,6.8,5.7,338.0,8.9,1414.0,0.0,5.0,22.0,1.2,210.9,421201712,1.0,1
42120171224,3.9,1.2,2345.0,6.3,46.0,20.0,9.5,1855.0,1.7,303.8,421201712,0.0,0
42120171225,-0.6,-3.1,736.0,1.5,1524.0,0.0,10.5,144.0,2.9,334.7,421201712,0.0,0
42120171226,-2.0,-5.9,2345.0,0.6,3.0,0.0,12.1,1409.0,3.0,267.2,421201712,0.0,0
42120171227,-4.9,-7.8,737.0,-2.2,1541.0,0.0,8.8,202.0,2.5,284.1,421201712,0.0,0
42120171228,-0.7,-4.4,229.0,2.0,1703.0,0.0,5.1,1512.0,1.3,253.1,421201712,0.0,0
42120171229,3.4,1.6,1.0,6.8,1352.0,0.0,6.0,1437.0,1.3,320.6,421201712,0.0,0
42120171230,2.6,0.2,535.0,5.0,1603.0,1.0,5.0,1307.0,1.1,149.1,421201712,2.0,1
42120171231,1.5,-0.1,2346.0,4.3,1338.0,0.5,9.4,1452.0,2.8,337.5,421201712,0.0,0
42220170101,2.5,-0.3,504.0,5.5,1401.0,0.0,4.3,1236.0,1.3,137.8,422201701,0.0,0
42220170102,4.0,0.6,2316.0,6.8,1339.0,0.0,8.5,1649.0,1.7,329.1,422201701,0.0,0
42220170103,1.3,-1.6,504.0,4.8,1427.0,0.0,7.0,1439.0,1.8,244.7,422201701,1.0,1
42220170104,3.7,1.8,728.0,6.4,1407.0,0.0,6.3,1334.0,1.8,309.4,422201701,0.0,0
42220170105,3.6,1.6,642.0,5.6,1437.0,0.0,11.1,2031.0,3.9,75.9,422201701,0.0,0
42220170106,4.4,1.5,742.0,8.3,1418.0,0.0,9.4,127.0,2.7,90.0,422201701,0.0,0
42220170107,4.7,1.5,743.0,7.5,1323.0,0.0,6.2,1938.0,1.8,33.8,422201701,1.0,1
42220170108,5.5,2.4,2357.0,9.5,1420.0,0.0,8.7,2340.0,2.9,357.2,422201701,0.0,0
42220170109,-0.2,-5.0,2345.0,2.6,1448.0,0.0,10.5,120.0,2.8,2.8,422201701,0.0,0
42220170110,-5.1,-9.4,2341.0,-0.6,1351.0,0.0,11.1,1417.0,2.8,329.1,422201701,1.0,1
42220170111,-5.1,-10.6,637.0,-0.6,1414.0,0.0,10.5,152.0,2.2,300.9,422201701,1.0,1
42220170112,-3.7,-8.1,2312.0,-0.8,1242.0,0.0,12.8,1350.0,3.0,312.2,422201701,0.0,0
42220170113,-7.8,-11.2,2256.0,-3.9,1450.0,0.5,12.4,1940.0,2.6,340.3,422201701,0.0,0
42220170114,-10.5,-13.2,754.0,-7.1,1446.0,0.0,12.3,1242.0,4.1,343.1,422201701,0.0,0
42220170115,-7.6,-12.5,748.0,-3.4,1609.0,0.0,7.1,1404.0,1.6,300.9,422201701,0.0,0
42220170116,-4.3,-9.0,718.0,0.3,1500.0,0.0,5.2,1056.0,1.4,109.7,422201701,0.0,0
42220170117,-2.2,-5.3,811.0,1.0,1500.0,0.0,5.8,2146.0,1.7,317.8,422201701,0.0,0
42220170118,-1.2,-3.2,503.0,1.3,1525.0,0.0,8.1,150.0,1.7,340.3,422201701,0.0,0
42220170119,-2.0,-5.2,752.0,2.4,1451.0,0.0,8.5,1741.0,1.9,303.8,422201701,0.0,0
42220170120,-6.1,-11.1,2341.0,-2.0,125.0,3.5,12.2,825.0,2.4,351.6,422201701,0.0,0
42220170121,-6.5,-10.8,5.0,-2.8,1250.0,1.5,11.0,2301.0,1.8,267.2,422201701,1.0,1
42220170122,-10.3,-13.7,2310.0,-4.3,1.0,0.0,18.9,57.0,4.0,351.6,422201701,1.0,1
42220170123,-10.8,-15.4,810.0,-6.5,1549.0,0.0,7.8,2254.0,2.0,326.3,422201701,1.0,1
42220170124,-8.6,-13.7,312.0,-4.1,1601.0,0.0,6.2,1330.0,2.0,295.3,422201701,0.0,0
42220170125,-5.8,-9.8,451.0,-1.8,1412.0,0.0,5.7,1425.0,1.6,292.5,422201701,0.0,0
42220170126,-2.0,-6.9,654.0,2.0,2343.0,0.0,11.2,2352.0,1.8,199.7,422201701,0.0,0
42220170127,-4.3,-7.2,2248.0,2.3,110.0,5.0,13.3,606.0,3.1,343.1,422201701,0.0,0
42220170128,-2.5,-8.1,304.0,1.5,1708.0,0.0,6.3,351.0,2.4,39.4,422201701,1.0,1
42220170129,0.2,-1.8,2353.0,3.1,629.0,5.0,7.3,2347.0,1.8,320.6,422201701,0.0,0
42220170130,-6.6,-9.2,2042.0,-1.8,1.0,0.0,7.6,520.0,2.4,317.8,422201701,0.0,0
42220170131,-6.7,-10.7,607.0,-2.6,1450.0,0.0,5.4,1504.0,1.5,255.9,422201701,0.0,0
42220170201,-5.1,-9.3,2357.0,-1.3,1515.0,0.0,11.7,754.0,2.2,11.3,422201702,0.0,0
42220170202,-4.2,-10.3,737.0,0.4,1547.0,0.0,8.4,1327.0,1.9,331.9,422201702,0.0,0
42220170203,0.4,-2.4,710.0,4.0,1437.0,0.0,7.0,1228.0,1.6,219.4,422201702,0.0,0
42220170204,0.6,-2.1,727.0,2.6,2357.0,0.0,5.3,2202.0,2.0,47.8,422201702,0.0,0
42220170205,0.2,-3.2,2348.0,3.6,144.0,0.5,12.9,2205.0,2.4,300.9,422201702,1.0,1
42220170206,-3.4,-6.1,804.0,0.2,1410.0,0.0,10.8,2223.0,3.1,340.3,422201702,0.0,0
42220170207,-2.8,-6.3,717.0,1.0,1450.0,0.0,6.3,5.0,1.6,340.3,422201702,0.0,0
42220170208,-2.9,-5.2,2332.0,-0.5,1429.0,0.0,8.4,2231.0,1.7,329.1,422201702,1.0,1
42220170209,-6.9,-9.2,802.0,-3.7,1420.0,0.0,11.1,1923.0,3.0,306.6,422201702,0.0,0
42220170210,-8.5,-11.9,712.0,-4.7,1428.0,0.0,13.0,635.0,3.5,343.1,422201702,0.0,0
42220170211,-6.4,-11.2,632.0,-1.7,1512.0,0.0,9.0,1436.0,2.3,306.6,422201702,0.0,0
42220170212,-3.2,-8.3,518.0,1.9,1530.0,0.0,8.4,1457.0,1.9,247.5,422201702,0.0,0
42220170213,-0.6,-4.1,444.0,3.1,1444.0,0.0,7.5,2300.0,1.6,326.3,422201702,0.0,0
42220170214,-1.0,-4.8,653.0,3.4,1438.0,0.0,7.9,37.0,2.3,337.5,422201702,0.0,0
42220170215,1.2,-3.0,759.0,5.5,1438.0,0.0,5.4,1450.0,1.4,236.3,422201702,1.0,1
42220170216,5.6,0.6,703.0,8.7,2026.0,0.0,10.6,2057.0,2.2,258.8,422201702,0.0,0
42220170217,-1.0,-6.9,2355.0,7.6,1.0,6.0,11.1,540.0,3.3,348.8,422201702,0.0,0
42220170218,-3.8,-8.7,541.0,0.8,1522.0,0.0,10.3,1638.0,2.2,233.4,422201702,0.0,0
42220170219,1.1,-3.4,644.0,4.5,2314.0,2.0,8.2,2217.0,2.3,216.6,422201702,0.0,0
42220170220,-2.8,-6.1,2339.0,4.6,12.0,1.5,15.0,1034.0,3.7,334.7,422201702,0.0,0
42220170221,-1.7,-8.5,521.0,3.9,1546.0,0.0,5.6,1421.0,1.8,137.8,422201702,0.0,0
42220170222,0.6,-2.1,2359.0,2.5,246.0,3.5,11.8,2341.0,2.9,340.3,422201702,0.0,0
42220170223,-3.1,-6.2,2328.0,0.2,1520.0,0.0,12.9,1411.0,3.4,272.8,422201702,0.0,0
42220170224,-2.3,-7.7,621.0,1.5,1412.0,0.0,10.6,1318.0,1.9,331.9,422201702,0.0,0
42220170225,1.2,-2.9,407.0,6.1,1505.0,0.0,9.6,1600.0,2.3,241.9,422201702,0.0,0
42220170226,2.4,-1.8,439.0,7.1,1415.0,0.0,9.3,1331.0,2.3,5.6,422201702,0.0,0
42220170227,3.0,-0.8,714.0,7.7,1436.0,0.0,6.8,1450.0,1.7,345.9,422201702,0.0,0
42220170228,4.6,0.0,731.0,9.8,1455.0,0.0,6.9,1559.0,1.9,230.6,422201702,0.0,0
42220170301,3.8,0.4,2330.0,8.7,1333.0,3.5,9.0,1632.0,1.7,227.8,422201703,0.0,0
42220170302,0.1,-2.8,2246.0,4.2,1539.0,0.0,9.4,530.0,2.6,357.2,422201703,0.0,0
42220170303,2.2,-3.1,233.0,7.6,1441.0,0.0,8.4,1354.0,1.8,227.8,422201703,0.0,0
42220170304,4.4,0.8,643.0,9.2,1421.0,0.0,5.7,1505.0,1.5,340.3,422201703,0.0,0
42220170305,3.9,0.9,601.0,8.4,1446.0,0.5,9.6,2234.0,1.7,351.6,422201703,0.0,0
42220170306,-1.7,-4.3,701.0,2.1,1429.0,0.0,12.8,1356.0,3.9,303.8,422201703,0.0,0
42220170307,-3.2,-6.0,716.0,0.8,1444.0,0.0,12.9,612.0,3.3,317.8,422201703,0.0,0
42220170308,-1.8,-7.2,422.0,3.6,1322.0,0.0,14.7,1629.0,2.7,236.3,422201703,0.0,0
42220170309,1.7,-3.8,136.0,7.8,1506.0,0.0,13.0,1228.0,3.3,250.3,422201703,0.0,0
42220170310,3.3,-2.2,722.0,9.4,1421.0,0.0,8.3,1642.0,2.2,264.4,422201703,1.0,1
42220170311,6.8,1.1,718.0,13.6,1454.0,0.0,6.9,1545.0,1.8,253.1,422201703,0.0,0
42220170312,7.0,4.0,2359.0,12.4,1436.0,0.0,8.7,1445.0,1.9,250.3,422201703,0.0,0
42220170313,4.9,0.5,605.0,10.5,1451.0,0.0,9.9,2047.0,2.2,351.6,422201703,0.0,0
42220170314,4.5,0.9,605.0,9.3,1427.0,0.0,11.6,2158.0,2.7,345.9,422201703,0.0,0
42220170315,4.8,1.0,439.0,10.4,1524.0,0.0,7.5,1704.0,2.0,312.2,422201703,0.0,0
42220170316,4.8,1.0,618.0,10.7,1524.0,0.0,8.7,1605.0,2.0,208.1,422201703,0.0,0
42220170317,6.7,1.6,627.0,13.3,1523.0,0.0,8.8,1904.0,1.9,329.1,422201703,1.0,1
42220170318,8.0,3.5,2333.0,13.9,1342.0,0.0,8.8,1725.0,2.1,303.8,422201703,1.0,1
42220170319,9.9,3.6,629.0,15.5,1449.0,0.0,7.2,2003.0,2.0,340.3,422201703,0.0,0
42220170320,9.5,5.3,2310.0,13.6,1504.0,0.0,8.1,1950.0,2.4,323.4,422201703,0.0,0
42220170321,5.8,2.1,654.0,11.7,1557.0,0.0,10.6,2001.0,2.7,14.1,422201703,1.0,1
42220170322,6.1,1.1,314.0,11.8,1458.0,0.0,7.7,1351.0,2.4,258.8,422201703,0.0,0
42220170323,7.8,4.7,638.0,12.6,1410.0,0.0,9.4,2100.0,2.1,317.8,422201703,0.0,0
42220170324,7.1,3.2,522.0,12.3,1512.0,0.0,7.3,1747.0,2.3,298.1,422201703,0.0,0
42220170325,6.3,3.6,2036.0,10.9,1343.0,0.0,7.5,1541.0,2.0,241.9,422201703,0.0,0
42220170326,5.5,2.8,613.0,9.9,1243.0,0.0,7.8,1748.0,1.8,348.8,422201703,1.0,1
42220170327,4.1,2.3,1513.0,10.1,1413.0,0.5,15.3,1507.0,2.0,8.4,422201703,1.0,1
42220170328,5.7,1.9,535.0,10.9,1459.0,0.0,7.3,1518.0,1.8,250.3,422201703,1.0,1
42220170329,6.8,1.8,653.0,12.5,1344.0,0.0,7.1,1739.0,2.1,326.3,422201703,0.0,0
42220170330,9.9,4.8,652.0,15.8,1408.0,0.0,7.2,1445.0,2.0,320.6,422201703,0.0,0
42220170331,6.7,3.9,2128.0,10.6,46.0,3.5,9.8,1609.0,2.6,25.3,422201703,0.0,0
42220170401,6.5,3.8,2302.0,12.2,1446.0,0.0,10.1,1525.0,2.1,351.6,422201704,1.0,1
42220170402,7.8,3.4,537.0,14.3,1352.0,0.0,8.4,1733.0,1.9,227.8,422201704,0.0,0
42220170403,9.9,4.2,542.0,17.2,1346.0,0.0,8.5,1528.0,2.1,241.9,422201704,1.0,1
42220170404,12.9,7.8,503.0,20.1,1432.0,0.0,7.2,1351.0,2.0,225.0,422201704,0.0,0
42220170405,10.4,8.5,1613.0,12.2,1217.0,39.5,9.4,1153.0,2.9,126.6,422201704,0.0,0
42220170406,8.8,7.8,2344.0,11.2,1.0,4.5,9.6,13.0,2.3,247.5,422201704,0.0,0
42220170407,12.3,7.4,308.0,20.6,1601.0,0.0,7.4,1840.0,2.0,295.3,422201704,0.0,0
42220170408,11.1,6.4,555.0,18.1,1433.0,0.5,8.1,1614.0,2.3,303.8,422201704,0.0,0
42220170409,12.5,8.6,607.0,17.8,1416.0,0.5,10.8,1104.0,3.1,92.8,422201704,0.0,0
42220170410,14.2,8.0,636.0,20.3,1501.0,0.0,8.5,1556.0,3.0,135.0,422201704,0.0,0
42220170411,13.2,9.0,2347.0,18.7,1436.0,0.0,16.3,2008.0,3.1,351.6,422201704,0.0,0
42220170412,9.5,5.7,2341.0,14.4,1414.0,0.0,22.5,317.0,4.4,343.1,422201704,0.0,0
42220170413,10.7,4.7,225.0,17.4,1527.0,0.0,9.5,2353.0,2.5,258.8,422201704,0.0,0
42220170414,11.1,9.1,536.0,16.8,1024.0,7.0,16.2,1247.0,3.4,216.6,422201704,0.0,0
42220170415,14.3,8.9,236.0,21.8,1426.0,0.0,8.0,1548.0,2.0,295.3,422201704,0.0,0
42220170416,17.5,11.6,532.0,22.1,1418.0,0.0,6.2,1442.0,1.8,239.1,422201704,0.0,0
42220170417,12.9,9.6,2255.0,18.7,11.0,6.0,11.4,1241.0,3.1,348.8,422201704,0.0,0
42220170418,9.6,6.2,2344.0,15.0,1109.0,7.5,15.8,1352.0,2.5,247.5,422201704,0.0,0
42220170419,10.2,5.0,606.0,16.4,1426.0,0.0,10.7,1236.0,2.6,326.3,422201704,0.0,0
42220170420,10.7,7.1,2311.0,16.3,1327.0,0.0,8.4,1921.0,2.3,16.9,422201704,0.0,0
42220170421,11.0,6.6,133.0,17.7,1349.0,0.0,8.1,1257.0,2.0,239.1,422201704,0.0,0
42220170422,12.9,7.8,425.0,20.7,1515.0,0.0,12.3,1402.0,2.2,53.4,422201704,0.0,0
42220170423,13.4,8.0,548.0,20.5,1416.0,0.0,9.9,1435.0,2.1,210.9,422201704,0.0,0
42220170424,13.4,8.2,539.0,19.4,1309.0,0.0,10.4,1620.0,2.6,250.3,422201704,0.0,0
42220170425,14.0,11.6,314.0,18.4,1410.0,0.0,10.3,1342.0,2.8,219.4,422201704,0.0,0
42220170426,13.0,9.2,400.0,19.2,1413.0,0.0,13.5,2206.0,3.2,295.3,422201704,0.0,0
